timestamp,Weather_Temperature_Celsius,Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Active_Power
2018-03-18 14:00:00,35.560001373291,15.17,952.09460449219,66.97,419.37930297852
2018-03-18 15:00:00,35.75333404541,14.87,829.48175048828,90.87,533.58276367188
2018-03-18 16:00:00,35.870002746582,15.33,665.14440917969,37.87,0.0
2018-03-18 17:00:00,35.270000457764,16.78,438.86605834961,8.6,0.0
2018-03-19 10:00:00,26.700000762939,19.83,678.85107421875,140.41,302.95510864258
2018-03-19 11:00:00,28.229999542236,17.22,853.99914550781,98.59,256.68246459961
2018-03-19 12:00:00,30.113332748413,15.2,959.02697753906,69.29,246.34039306641
2018-03-19 13:00:00,32.00333404541,14.02,994.23657226562,64.65,330.91708374023
2018-03-19 14:00:00,33.406665802002,13.57,955.01739501953,64.75,384.52221679688
2018-03-19 15:00:00,34.333332061768,13.62,833.79309082031,54.92,475.02713012695
2018-03-19 16:00:00,34.873332977295,14.21,657.02520751953,40.96,604.55609130859
2018-03-19 17:00:00,35.106666564941,15.42,436.34771728516,7.93,409.91455078125
2018-03-20 07:00:00,20.39999961853,32.15,6.9158234596252,71.8,6.0409278869629
2018-03-20 08:00:00,21.49666595459,27.04,59.33850479126,243.12,176.80158996582
2018-03-20 09:00:00,23.476667404175,22.65,454.88491821289,118.65,423.57000732422
2018-03-20 10:00:00,25.936666488647,19.17,665.79498291016,241.52,313.39642333984
2018-03-20 11:00:00,27.763334274292,16.83,839.52899169922,222.74,261.41650390625
2018-03-20 12:00:00,29.663333892822,15.3,944.884765625,244.0,284.3249206543
2018-03-20 13:00:00,31.093334197998,14.48,981.61944580078,239.63,346.01196289062
2018-03-20 14:00:00,32.366664886475,14.33,942.71282958984,232.73,407.00534057617
2018-03-20 15:00:00,33.180000305176,14.86,825.93487548828,124.98,484.05422973633
2018-03-20 16:00:00,33.363334655762,16.16,649.07385253906,71.49,604.06726074219
2018-03-20 17:00:00,33.666667938232,18.42,429.53558349609,7.1,408.10388183594
2018-03-21 07:00:00,19.700000762939,29.39,10.026073455811,106.79,9.2058124542236
2018-03-21 08:00:00,21.293333053589,25.05,85.967102050781,131.23,142.72221374512
2018-03-21 09:00:00,25.193332672119,21.06,454.17498779297,139.88,420.7223815918
2018-03-21 10:00:00,27.306667327881,18.23,673.66723632812,159.59,311.18981933594
2018-03-21 11:00:00,28.413333892822,16.71,843.34552001953,162.35,274.14474487305
2018-03-21 12:00:00,30.326665878296,15.52,950.16876220703,61.83,302.05224609375
2018-03-21 13:00:00,31.293333053589,14.81,984.17828369141,58.61,333.21194458008
2018-03-21 14:00:00,32.323333740234,14.63,941.09320068359,58.99,416.53814697266
2018-03-21 15:00:00,33.270000457764,14.76,824.65020751953,50.65,472.64169311523
2018-03-21 16:00:00,33.920001983643,15.31,645.34521484375,40.26,583.81896972656
2018-03-21 17:00:00,33.983333587646,16.51,425.69619750977,8.64,403.08514404297
2018-03-22 07:00:00,19.10000038147,33.96,6.0921196937561,81.96,6.1891293525696
2018-03-22 08:00:00,21.276666641235,30.7,55.653678894043,97.55,172.12420654297
2018-03-22 09:00:00,25.020000457764,25.45,446.11944580078,102.52,405.41711425781
2018-03-22 10:00:00,28.059999465942,21.49,665.20556640625,108.11,302.0461730957
2018-03-22 11:00:00,29.563333511353,18.68,836.46606445312,64.64,268.51870727539
2018-03-22 12:00:00,31.159999847412,16.72,942.36419677734,194.09,315.95193481445
2018-03-22 13:00:00,33.073333740234,15.74,971.72576904297,143.41,346.77206420898
2018-03-22 14:00:00,33.716667175293,15.37,949.34295654297,126.44,405.5505065918
2018-03-22 15:00:00,34.540000915527,15.42,739.84844970703,71.23,373.48104858398
2018-03-22 16:00:00,34.806667327881,15.92,655.19677734375,42.84,604.93206787109
2018-03-22 17:00:00,34.206665039062,17.09,439.32675170898,9.07,420.86465454102
2018-03-23 07:00:00,19.530000686646,34.73,5.7864217758179,54.67,5.7973527908325
2018-03-23 08:00:00,21.553333282471,27.62,49.316505432129,63.73,122.38793182373
2018-03-23 09:00:00,26.263332366943,22.85,443.64700317383,66.4,420.55450439453
2018-03-23 10:00:00,29.536666870117,20.31,661.73870849609,75.95,366.90228271484
2018-03-23 11:00:00,31.0,18.47,834.19366455078,87.45,334.25234985352
2018-03-23 12:00:00,32.026664733887,17.07,940.64831542969,91.07,311.58908081055
2018-03-23 13:00:00,33.326667785645,16.1,1011.0131225586,62.7,377.06146240234
2018-03-23 14:00:00,34.236667633057,15.39,944.96392822266,64.73,406.59329223633
2018-03-23 15:00:00,34.566665649414,15.08,694.44714355469,52.01,462.8955078125
2018-03-23 16:00:00,34.74666595459,15.3,651.52111816406,35.44,600.40972900391
2018-03-23 17:00:00,34.813335418701,16.18,408.0583190918,6.12,379.03289794922
2018-03-24 07:00:00,17.726667404175,37.42,5.2277178764343,54.49,5.1265273094177
2018-03-24 08:00:00,21.65333366394,28.65,38.708156585693,67.94,176.56120300293
2018-03-24 09:00:00,26.036666870117,23.28,449.56713867188,71.6,402.70034790039
2018-03-24 10:00:00,28.60000038147,19.94,669.00573730469,73.8,312.58624267578
2018-03-24 11:00:00,30.443332672119,17.48,836.55065917969,58.15,241.99565124512
2018-03-24 12:00:00,31.813333511353,15.61,944.02124023438,59.56,280.1328125
2018-03-24 13:00:00,33.130001068115,14.51,981.63702392578,59.75,323.28671264648
2018-03-24 14:00:00,33.723335266113,13.93,920.99884033203,61.28,389.3655090332
2018-03-24 15:00:00,34.74333190918,13.92,798.63513183594,48.82,497.98623657227
2018-03-24 16:00:00,35.443332672119,14.24,638.84234619141,32.82,601.03350830078
2018-03-24 17:00:00,35.49333190918,15.18,417.11117553711,5.53,399.38168334961
2018-03-25 07:00:00,20.59666633606,44.76,5.4601984024048,56.05,3.432569026947
2018-03-25 08:00:00,24.389999389648,37.13,57.919731140137,89.94,173.7781829834
2018-03-25 09:00:00,27.723333358765,30.93,434.02270507812,74.08,413.67602539062
2018-03-25 10:00:00,30.113334655762,27.59,651.482421875,67.95,383.47900390625
2018-03-25 11:00:00,31.723333358765,25.76,812.49359130859,62.06,331.30621337891
2018-03-25 12:00:00,32.443332672119,24.26,911.84796142578,65.51,353.80752563477
2018-03-25 13:00:00,34.073333740234,22.61,961.09002685547,61.47,388.87121582031
2018-03-25 14:00:00,35.316665649414,21.36,905.78814697266,69.82,488.48858642578
2018-03-25 15:00:00,35.776664733887,20.66,780.74871826172,63.55,544.54522705078
2018-03-25 16:00:00,35.963333129883,20.83,617.85375976562,42.68,582.83624267578
2018-03-25 17:00:00,36.259998321533,21.9,400.18011474609,5.75,384.20663452148
2018-03-26 07:00:00,18.10000038147,43.54,4.7795615196228,54.83,3.7543828487396
2018-03-26 08:00:00,18.956666946411,37.56,38.605339050293,67.49,171.86463928223
2018-03-26 09:00:00,21.106666564941,32.53,444.48385620117,68.98,400.67391967773
2018-03-26 10:00:00,22.856666564941,28.64,664.51086425781,69.71,265.39978027344
2018-03-26 11:00:00,24.376667022705,25.64,836.69757080078,56.82,184.48736572266
2018-03-26 12:00:00,26.180000305176,22.97,946.60107421875,60.74,205.48390197754
2018-03-26 13:00:00,27.033332824707,20.43,980.58874511719,59.21,228.22225952148
2018-03-26 14:00:00,29.123332977295,18.23,931.13470458984,56.0,282.19412231445
2018-03-26 15:00:00,29.430000305176,16.76,817.26983642578,55.17,355.79623413086
2018-03-26 16:00:00,30.223333358765,16.14,641.95361328125,33.69,467.09729003906
2018-03-26 17:00:00,30.34666633606,16.66,416.8655090332,4.54,407.61978149414
2018-03-27 07:00:00,15.859999656677,25.02,4.4736070632935,71.91,3.6397197246552
2018-03-27 08:00:00,18.0,17.78,37.370166778564,84.97,169.3991394043
2018-03-27 09:00:00,21.746667861938,14.35,430.98394775391,87.42,368.55844116211
2018-03-27 10:00:00,24.433332443237,12.15,646.71618652344,87.26,274.01306152344
2018-03-27 11:00:00,26.39666557312,10.39,815.59674072266,160.81,220.74516296387
2018-03-27 12:00:00,28.469999313354,9.08,918.82940673828,59.71,229.14872741699
2018-03-27 13:00:00,30.856666564941,8.41,953.25311279297,58.22,275.42691040039
2018-03-27 14:00:00,32.063331604004,8.36,908.59283447266,53.61,307.31390380859
2018-03-27 15:00:00,32.959999084473,8.87,794.4365234375,48.01,408.3288269043
2018-03-27 16:00:00,33.903331756592,9.77,620.41387939453,31.28,511.51104736328
2018-03-27 17:00:00,33.896667480469,11.15,399.58190917969,3.84,388.61492919922
2018-03-28 07:00:00,17.60000038147,16.43,4.4249558448792,48.14,3.1373963356018
2018-03-28 08:00:00,20.353332519531,13.93,46.085670471191,59.31,170.20820617676
2018-03-28 09:00:00,24.823333740234,11.32,433.81790161133,58.33,423.51336669922
2018-03-28 10:00:00,28.176666259766,10.83,650.64953613281,61.4,332.24264526367
2018-03-28 11:00:00,30.633333206177,10.66,817.80737304688,58.08,291.04302978516
2018-03-28 12:00:00,32.646667480469,10.32,922.43933105469,57.37,274.34439086914
2018-03-28 13:00:00,34.299999237061,9.73,957.23773193359,58.52,367.83001708984
2018-03-28 14:00:00,35.683334350586,9.3,909.19592285156,55.22,451.5266418457
2018-03-28 15:00:00,36.773334503174,9.2,792.09057617188,50.45,553.62127685547
2018-03-28 16:00:00,37.043334960938,9.41,618.34857177734,32.82,585.83831787109
2018-03-29 07:00:00,21.426666259766,16.91,3.359631061554,48.03,1.3959583044052
2018-03-29 08:00:00,24.436666488647,14.04,43.914066314697,58.95,171.36714172363
2018-03-29 09:00:00,27.186666488647,13.2,436.91748046875,59.3,420.92498779297
2018-03-29 10:00:00,30.659999847412,12.78,650.87750244141,61.53,373.35018920898
2018-03-29 11:00:00,32.616664886475,11.79,831.68908691406,140.47,303.79559326172
2018-03-29 12:00:00,33.720001220703,10.82,971.03900146484,120.61,323.7028503418
2018-03-29 13:00:00,35.536666870117,10.08,1093.439453125,212.97,364.32751464844
2018-03-29 14:00:00,35.723335266113,9.65,975.64215087891,157.29,459.27880859375
2018-03-29 15:00:00,36.483333587646,9.61,772.57299804688,77.84,546.66223144531
2018-03-29 16:00:00,36.816665649414,9.96,345.39151000977,49.68,299.88116455078
2018-03-30 08:00:00,23.383333206177,31.95,78.706489562988,228.15,77.821128845215
2018-03-30 09:00:00,26.173334121704,24.08,157.81414794922,174.49,146.80688476562
2018-03-30 10:00:00,28.35000038147,18.99,537.88848876953,186.91,394.82211303711
2018-03-30 11:00:00,30.719999313354,16.77,866.82830810547,149.1,275.88824462891
2018-03-30 12:00:00,31.079999923706,16.3,749.35894775391,170.96,312.58926391602
2018-03-30 13:00:00,32.856666564941,16.32,955.74871826172,214.85,359.79397583008
2018-03-30 14:00:00,33.590000152588,16.43,871.61865234375,228.71,381.86862182617
2018-03-30 15:00:00,34.576667785645,16.74,628.21673583984,162.04,475.21914672852
2018-03-30 16:00:00,34.973331451416,17.59,627.05102539062,64.03,581.24914550781
2018-03-31 07:00:00,19.450000762939,29.51,2.6263663768768,201.12,0.85321021080017
2018-03-31 08:00:00,21.226667404175,20.44,62.937255859375,264.61,161.33125305176
2018-03-31 09:00:00,25.85000038147,19.34,479.54214477539,232.56,358.2763671875
2018-03-31 10:00:00,28.069999694824,18.28,588.94268798828,244.03,322.44195556641
2018-03-31 11:00:00,29.15333366394,17.44,688.64935302734,203.21,226.1506652832
2018-03-31 12:00:00,30.646667480469,16.83,594.77227783203,187.8,435.03637695312
2018-03-31 13:00:00,32.603332519531,16.23,1001.4027099609,105.75,275.87948608398
2018-03-31 14:00:00,34.430000305176,15.78,915.02130126953,79.33,376.76342773438
2018-03-31 15:00:00,35.409999847412,15.55,789.81726074219,77.32,514.28082275391
2018-03-31 16:00:00,35.693332672119,15.78,571.93273925781,44.61,480.67578125
2018-04-01 07:00:00,19.966667175293,24.72,2.8902764320374,52.38,1.2206324338913
2018-04-01 08:00:00,22.133333206177,19.51,49.183734893799,61.83,167.41897583008
2018-04-01 09:00:00,27.233333587646,14.3,419.48815917969,63.78,410.50234985352
2018-04-01 10:00:00,30.483333587646,12.66,634.56292724609,67.44,336.32308959961
2018-04-01 11:00:00,32.689998626709,11.78,797.00006103516,63.16,237.57083129883
2018-04-01 12:00:00,34.45333480835,11.09,898.28131103516,62.5,262.46771240234
2018-04-01 13:00:00,35.29666519165,10.61,933.02856445312,60.85,419.33334350586
2018-04-01 14:00:00,35.75,10.44,884.07464599609,60.71,470.57598876953
2018-04-01 15:00:00,36.473335266113,10.7,769.05877685547,49.87,495.05358886719
2018-04-01 16:00:00,36.373332977295,11.34,594.19750976562,33.23,566.52020263672
2018-04-02 07:00:00,23.89999961853,29.42,2.6342558860779,51.65,0.69931781291962
2018-04-02 08:00:00,25.09666633606,24.19,53.444358825684,60.48,166.65557861328
2018-04-02 09:00:00,27.426666259766,18.37,420.65005493164,62.31,412.91052246094
2018-04-02 10:00:00,30.200000762939,14.47,632.9921875,63.45,370.17126464844
2018-04-02 11:00:00,32.423332214355,13.22,796.08612060547,157.91,288.07733154297
2018-04-02 12:00:00,33.470001220703,12.83,897.58489990234,59.58,300.34841918945
2018-04-02 13:00:00,34.396667480469,12.9,927.92749023438,62.88,477.17446899414
2018-04-02 14:00:00,34.756664276123,13.28,880.09320068359,90.18,471.19900512695
2018-04-02 15:00:00,35.693332672119,13.97,761.45428466797,60.23,593.73504638672
2018-04-02 16:00:00,35.646667480469,15.07,589.99145507812,43.35,539.40753173828
2018-04-03 07:00:00,20.563333511353,34.77,2.2348792552948,58.11,0.67369163036346
2018-04-03 08:00:00,21.466667175293,30.01,88.358299255371,72.94,170.51426696777
2018-04-03 09:00:00,23.756666183472,26.29,424.12573242188,70.59,415.97186279297
2018-04-03 10:00:00,25.533332824707,23.29,643.12927246094,70.14,241.09089660645
2018-04-03 11:00:00,26.933332443237,19.99,811.79400634766,157.32,225.18766784668
2018-04-03 12:00:00,28.946666717529,16.6,913.97845458984,147.06,356.61968994141
2018-04-03 13:00:00,30.343334197998,14.06,945.84173583984,64.2,316.38082885742
2018-04-03 14:00:00,31.423334121704,12.51,892.19256591797,59.68,364.74838256836
2018-04-03 15:00:00,31.883333206177,11.71,774.09075927734,51.85,443.32403564453
2018-04-03 16:00:00,32.470001220703,11.53,597.65380859375,30.75,548.32672119141
2018-04-04 07:00:00,18.696666717529,32.93,5.9762482643127,63.85,4.6043424606323
2018-04-04 08:00:00,19.79666519165,26.02,94.6474609375,82.58,89.127059936523
2018-04-04 09:00:00,21.959999084473,20.96,295.19677734375,79.83,309.13958740234
2018-04-04 10:00:00,26.463333129883,18.8,633.18298339844,82.11,293.62213134766
2018-04-04 11:00:00,28.819999694824,16.86,797.47045898438,66.41,234.4143371582
2018-04-04 12:00:00,30.213333129883,15.77,900.15472412109,64.27,258.19250488281
2018-04-04 13:00:00,31.35000038147,15.3,927.31237792969,67.49,218.83737182617
2018-04-04 14:00:00,31.786666870117,15.08,883.04486083984,71.08,375.4934387207
2018-04-04 15:00:00,32.950000762939,15.0,765.43927001953,56.6,486.61318969727
2018-04-04 16:00:00,33.166667938232,15.34,589.6005859375,35.31,544.54406738281
2018-04-05 07:00:00,18.869998931885,34.93,2.162912607193,57.45,0.30820587277412
2018-04-05 08:00:00,20.883333206177,27.77,108.64910888672,72.57,163.39192199707
2018-04-05 09:00:00,24.336666107178,21.1,407.06967163086,73.94,421.47579956055
2018-04-05 10:00:00,27.566667556763,17.74,616.61749267578,74.29,312.955078125
2018-04-05 11:00:00,29.379999160767,16.13,780.8486328125,66.09,261.69485473633
2018-04-05 12:00:00,31.229999542236,15.16,881.86315917969,59.41,272.06204223633
2018-04-05 13:00:00,32.04333114624,14.64,916.16949462891,84.64,330.98712158203
2018-04-05 14:00:00,33.099998474121,14.58,885.169921875,116.7,396.38403320312
2018-04-05 15:00:00,33.45333480835,14.99,768.09350585938,67.85,484.85559082031
2018-04-05 16:00:00,33.520000457764,15.89,617.60198974609,41.18,591.83483886719
2018-04-06 07:00:00,17.859998703003,32.16,1.1831525564194,54.17,0.08690470457077
2018-04-06 08:00:00,19.829999923706,24.47,78.989028930664,67.07,170.31022644043
2018-04-06 09:00:00,24.586666107178,18.16,416.44186401367,65.85,348.53829956055
2018-04-06 10:00:00,27.710000991821,15.11,630.41912841797,151.94,232.62210083008
2018-04-06 11:00:00,29.616666793823,13.45,795.87512207031,159.8,179.28852844238
2018-04-06 12:00:00,31.069999694824,12.34,897.00396728516,146.35,198.21195983887
2018-04-06 13:00:00,32.330001831055,11.62,920.99249267578,58.99,268.30377197266
2018-04-06 14:00:00,32.843334197998,11.11,881.32592773438,75.72,340.87359619141
2018-04-06 15:00:00,33.25666809082,10.84,754.88061523438,72.48,417.56448364258
2018-04-06 16:00:00,33.49333190918,10.91,582.56781005859,36.74,504.97079467773
2018-04-07 08:00:00,19.956666946411,20.68,96.075790405273,54.54,174.27212524414
2018-04-07 09:00:00,25.010000228882,15.49,419.14175415039,58.67,360.08444213867
2018-04-07 10:00:00,28.760000228882,13.42,632.28955078125,58.01,288.88998413086
2018-04-07 11:00:00,31.040000915527,12.12,795.61871337891,58.04,245.90013122559
2018-04-07 12:00:00,32.303333282471,11.29,894.837890625,54.34,260.45712280273
2018-04-07 13:00:00,33.169998168945,10.88,923.984375,138.02,290.36068725586
2018-04-07 14:00:00,33.840000152588,10.79,869.63116455078,110.53,382.0647277832
2018-04-07 15:00:00,34.083332061768,11.01,752.61810302734,113.59,462.19061279297
2018-04-07 16:00:00,34.110000610352,11.75,577.65948486328,51.47,556.71179199219
2018-04-08 08:00:00,16.923332214355,23.14,120.25790405273,51.21,156.03057861328
2018-04-08 09:00:00,25.276666641235,16.62,399.3952331543,53.84,386.32330322266
2018-04-08 10:00:00,29.469999313354,14.75,618.05725097656,52.71,288.76617431641
